STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,33.5958,-78.982,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Water was one foot deep at the intersection of 14th and Ocean.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,33.892,-78.6756,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.","Flooding was reported at multiple streets around the town of Myrtle Beach including Hwy 9, 57, and Hwy 17.  Flooding was also reported on Lake Arrow Head Road."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,33.8744,-78.6199,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Flooding was reported on Hwy 17 near Baldwin Ave.  There were several other reports|of street flooding in the town of Little River.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.4422,-79.793,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",June Branch Avenue was reported flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.8267,-79.6409,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Portions of Old Georgetown Road were reported flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.5516,-79.2178,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Portions of Lamb Road were reported flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.7837,-79.4715,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Portions of County Line Road were reported flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,250.00K,33.8829,-78.578,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.","An earthen dam on Heather Lake, near the state line, was overtopped. Significant flooding was reported in Little River and portions of North Myrtle Beach where up to a foot of rain fell during the afternoon and evening. More than 100 homes were reportedly flooded in Little River and 40 homes in North Myrtle Beach. Numerous people had to be rescued from their homes. In addition, several people were rescued from their vehicles which had become stranded in the rapidly rising water."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,34.3111,-79.8684,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Roads closed in Darlington due to flooding.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,34.14,-79.73,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Trent Drive and Brandon Woods Road had one to two feet of water on them.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,10.00K,34.3408,-79.9144,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Many roads in Darlington county with significant flooding. Road washout along Plantation Road Btw hwy 52 and Pine Dale Rd.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,10.00K,33.8489,-78.6813,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",The road was washed out on Sandridge Rd.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,8.00K,34.015,-79.2099,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Up to 3 feet of water was reportedly flowing across Bud Graham Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,50.00K,33.6168,-78.9811,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Glenns Bay Road was reportedly flooded between U.S. 17 Business and 17 Bypass. The water was on the verge of entering South Bay Lakes Apartments.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,0.00K,34.38,-80.18,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",A resident of the town of Clyde recorded a 24 hour rainfall amount of 5.6.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,34.36,-80,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",West Billy Farrow Road was closed due to flooding.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,34.29,-79.94,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Flooding was reported on Indian Branch Road.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,0.00K,33.93,-78.73,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",A co-op observer in the town of Longs reported 14.93 of rainfall in approximately the last 30 hours.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,4.00K,33.6433,-78.9371,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Flooding was reported along Dogwood Drive.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,50.00K,33.6903,-78.9027,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.","Flooding was reported to include Kings Highway at 5th Avenue, Highway 15 at 5th Avenue and Boundary Street and adjacent areas."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,10.00K,33.6898,-78.887200000000007,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Roadway was reported impassable at the post office on 5th Avenue N. A car was stalled in flood waters on roadway.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.00K,34.3732,-80.0315,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Flooding was reported on E Billy Farrow Hwy near the railroad crossing.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,10.00K,34.0434,-78.8648,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Heritage Road is washed out.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,0.00K,33.4855,-79.146,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",A Cocorahs station measured 7.43 of rainfall.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,0.00K,33.8993,-78.693,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",A two day total rainfall was measured at 21.14.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,50.00K,33.85,-79.0641,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Flood waters were reportedly entering homes along and near Mill Pond Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,25.00K,33.7674,-79.0094,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Minsteris Drive was reportedly impassable due to flood waters.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,75.00K,33.8746,-78.9843,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",About a foot of water was flowing across portions  of Highway 19 and Highway 472. Adjacent areas were also flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,60.00K,33.3885,-79.374,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",The Sampit River was reportedly overflowing. Areas adjacent to the river were being flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,60.00K,33.9216,-79.1488,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Highway 501 near Highway 22 was reported closed due to flooding. A portion of the roadway was washed out.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,70.00K,34.0011,-79.5735,"A deep amplitude east coast upper trough closed off across the southeast states for several days while a surface front meandered across the area. Deep moisture from the Gulf of Mexico and Atlantic Ocean continued to feed into the area. Tropical moisture from the periphery of Hurricane Joaquin, well off the coast, helped to boost precipitable water values to near record levels. Rainfall amounts averaged 10 to 15 inches across the area during the event. Some locations received record rainfall amounts and there were reports of up to 2 feet of rain. This produced rare flash flooding. Coastal flooding was significant during the time of high tide. Historic and widespread river flooding followed. A few of the rivers remained above flood stage until mid and late October. There were hundreds of lengthy evacuations due to flooding, but no reports of death or injury. There was significant damage to thousands of structures to include homes and businesses and infrastructure such as roads and bridges as well as personal property. There were reports of overtopped levees and earthen dams. Monetary losses were estimated to be several million dollars.",Roadway collapsed due to flood waters. A person attempting to retrieve his vehicle from the flooded area was swept away by water. He was rescued by the sheriff's department and was not injured.
